Name,Genre,Platform,Global_Sales,Cluster
Chameleon: To Dye For!,Puzzle,DS,0.01,0
Hotel Giant DS,Simulation,DS,0.01,0
Sora no Otoshimono: DokiDoki Summer Vacation,Adventure,PSP,0.01,0
Blackthorne,Action,GBA,0.01,0
Don Bradman Cricket 14,Sports,X360,0.01,0
DokuSui: DokiDoki Suikoden,Role-Playing,PSP,0.01,0
Shinseiki Evangelion: Battle Orchestra Portable,Fighting,PSP,0.01,0
Donkey Kong Jungle Beat,Platform,Wii,0.01,0
Bomberman (jp sales),Puzzle,PSP,0.01,0
Blazblue: Continuum Shift Extend,Fighting,PSP,0.01,0
S.Y.K: Shinsetsu Saiyuuki,Adventure,PS2,0.01,0
Football Manager Live,Sports,PC,0.01,0
Captain Morgane and the Golden Turtle,Adventure,Wii,0.01,0
Black Cat,Action,PS2,0.01,0
One Piece: Daikaizoku Coliseum,Fighting,3DS,0.01,0
Mortal Kombat,Fighting,PC,0.01,0
Smart Kid's Mega Game Mix,Misc,DS,0.01,0
Diary Girl,Misc,DS,0.01,0
Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,Role-Playing,DS,0.01,0
Serious Sam II,Shooter,PC,0.01,0
Wand of Fortune: Mirai e no Prologue Portable,Adventure,PSP,0.01,0
Sengoku Hime: Senran ni Mau Otometachi,Adventure,PSP,0.01,0
Secret Game Portable,Adventure,PSP,0.01,0
Demon Gaze 2,Role-Playing,PSV,0.01,0
Neverwinter Nights 2: Mask of the Betrayer,Role-Playing,PC,0.01,0
Kimi no Yuusha,Role-Playing,DS,0.01,0
Call of Juarez,Shooter,PC,0.01,0
Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),Shooter,X360,0.01,0
UEFA Champions League 2006-2007,Sports,PSP,0.01,0
Codename: Panzers Phase Two,Strategy,PC,0.01,0
Nobunaga no Yabou Online: Houou no Shou,Strategy,PS3,0.01,0
Rise of Flight: Iron Cross Edition,Simulation,PC,0.01,0
Cosmetic Paradise: Make no Kiseki,Misc,DS,0.01,0
Unreal Tournament 2003,Shooter,PC,0.01,0
Nobunaga no Yabou DS,Strategy,DS,0.01,0
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,Action,PS4,0.01,0
Uppers,Action,PSV,0.01,0
Wand of Fortune Portable,Adventure,PSP,0.01,0
Wiffle Ball Advance,Sports,DS,0.01,0
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),Action,PSP,0.01,0
Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,Misc,DS,0.01,0
The Last Remnant,Role-Playing,PC,0.01,0
Ten Pin Alley 2,Sports,GBA,0.01,0
Himawari: Pebble in the Sky Portable,Adventure,PSP,0.01,0
Wand of Fortune R,Adventure,PSV,0.01,0
Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,Adventure,PS2,0.01,0
My Little Baby,Simulation,DS,0.01,0
Kono Aozora ni Yakusoku o: Tenohira no Rakuen,Adventure,PSP,0.01,0
Shinobi Koutsutsu,Adventure,PSP,0.01,0
NiGHTS into dreams...,Platform,PS2,0.01,0
WinBack 2: Project Poseidon,Shooter,PS2,0.01,0
Kaitou Rousseau,Action,DS,0.01,0
Utawarerumono: Futari no Hakuoro,Misc,PS3,0.01,0
WRC 5: FIA World Rally Championship,Sports,XOne,0.01,0
Totally Spies! Totally Party,Misc,PS2,0.01,0
GunParade Orchestra: Ao no Shou,Adventure,PS2,0.01,0
Impossible Creatures,Strategy,PC,0.01,0
Puyo Pop Fever,Puzzle,GC,0.01,0
Wizardry XTH: Unlimited Students,Role-Playing,PS2,0.01,0
Raven's Cry,Role-Playing,PS4,0.01,0
Instant Brain,Adventure,X360,0.01,0
Guitar Hero III: Legends of Rock,Misc,PC,0.01,0
Blitzkrieg 2 Anthology,Strategy,PC,0.01,0
Rayman Raving Rabbids,Misc,PC,0.01,0
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,Misc,PS4,0.01,0
Abunai: Koi no Sousa Shitsu,Action,PSP,0.01,0
Coronation Street: The Mystery of the Missing Hotpot Recipe,Adventure,PC,0.01,0
Battle Worlds: Kronos,Strategy,PC,0.01,0
SoulLink Extension,Adventure,PS2,0.01,0
Banjo-Kazooie,Platform,X360,0.01,0
Samurai Shodown Anthology (JP sales),Fighting,PS2,0.01,0
Winning Post 7 Maximum 2008,Sports,PS2,0.01,0
Sangoku Koi Senki: Otome no Heihou!,Adventure,PS2,0.01,0
Alfa Romeo Racing Italiano,Racing,PS2,0.01,0
"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",Misc,PS2,0.01,0
Digger Simulator,Simulation,PC,0.01,0
Turbo: Super Stunt Squad,Sports,X360,0.01,0
Super Robot Taisen XO,Strategy,X360,0.01,0
Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,Action,3DS,0.01,0
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,Misc,PS2,0.01,0
IL-2 Sturmovik,Simulation,PC,0.01,0
Mortal Kombat: Tournament Edition,Fighting,GBA,0.01,0
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Adventure,XB,0.01,0
East India Company,Strategy,PC,0.01,0
World Poker Tour,Misc,GBA,0.01,0
Sousaku Alice to Oujisama!,Simulation,3DS,0.01,0
Empire Deluxe,Strategy,PC,0.01,0
Umihara Kawase Jun: Second Edition Kanzenban,Puzzle,DS,0.01,0
Infinite Stratos 2: Love and Purge,Action,PSV,0.01,0
Fab 5 Soccer,Sports,DS,0.01,0
Destiny Links,Role-Playing,DS,0.01,0
Best Of Tests,Puzzle,DS,0.01,0
Egg Mania: Eggstreme Madness,Puzzle,XB,0.01,0
Virtua Tennis 3,Sports,PC,0.01,0
Pro Angler Moves,Sports,PS3,0.01,0
Sakura Sakura: Haru Urara,Adventure,PSP,0.01,0
Uta no * Prince-Sama: Sweet Serenade,Adventure,PSP,0.01,0
The Legend of Heroes: Trails in the Sky Third Chapter,Role-Playing,PS3,0.01,0
Road Trip: Shifting Gears,Racing,GBA,0.01,0
"Iza, Shutsujin! Koisen",Adventure,PSP,0.01,0
Major Dream: Major Wii Nagero! Gyroball!!,Sports,Wii,0.01,0
Hiiro no Kakera: Shin Tamayori Hime Denshou,Adventure,PS2,0.01,0
Datenshi no Amai Yuuwaku x Kaikan Phrase,Adventure,DS,0.01,0
Honda ATV Fever,Racing,DS,0.01,0
Grooverider: Slot Car Thunder,Racing,XB,0.01,0
Superstars V8 Racing,Racing,X360,0.01,0
Grand Theft Auto III,Action,PC,0.01,0
Bakumatsu Koihana: Shinsengumi DS,Adventure,DS,0.01,0
Resident Evil 5 HD,Action,PS4,0.01,0
Miyako: Awayuki no Utage,Action,PSP,0.01,0
Super PickUps,Racing,Wii,0.01,0
Ben 10 Omniverse 2,Action,X360,0.01,0
Rewrite,Adventure,PSV,0.01,0
Konami Classics Vol. 2,Misc,X360,0.01,0
Aeon Flux,Action,XB,0.01,0
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,Misc,DS,0.01,0
Kana: Imouto,Adventure,PSP,0.01,0
Barbie and Her Sisters Puppy Rescue,Action,WiiU,0.01,0
Rock N' Roll Racing,Racing,SNES,0.01,0
Higurashi no Naku Koro ni Iki,Action,PS3,0.01,0
Marginal #4: Idol of Supernova,Adventure,PSV,0.01,0
Nodame Cantabile,Misc,PS2,0.01,0
Paranormal Pursuit: The Gifted One,Action,PC,0.01,0
DoDonPachi Saidaioujou,Shooter,X360,0.01,0
Last Escort: Club Katze,Adventure,PS2,0.01,0
1/2 Summer +,Adventure,PSP,0.01,0
Winning Post 7 Maximum 2008,Sports,PS3,0.01,0
Psycho-Pass,Adventure,XOne,0.01,0
Brain Exercise With Dr. Kawashima,Puzzle,PC,0.01,0
Tears to Tiara: Kakan no Daichi Portable,Adventure,PSP,0.01,0
Games Around the World,Misc,DS,0.01,0
Football Manager 2005,Sports,PC,0.01,0
Hitotsu Tobashi Renai V,Adventure,PSV,0.01,0
Ninja Gaiden Sigma 2,Action,PSV,0.01,0
Turbo Trainz,Racing,Wii,0.01,0
Theatre Of War,Strategy,PC,0.01,0
Nintendogs and Cats Golden Retriever and New Friends,Action,3DS,0.01,0
Young Justice: Legacy,Action,X360,0.01,0
Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,Adventure,DS,0.01,0
Monster Rancher Advance 2,Simulation,GBA,0.01,0
Madden NFL 13,Sports,PS3,0.01,0
Voodoo Chronicles: First Sign,Adventure,PC,0.01,0
Umineko no Naku Koro ni Portable 1,Adventure,PSP,0.01,0
Dr. Slump & Arale-Chan,Adventure,DS,0.01,0
Geten no Hana: Yume Akari,Misc,PSP,0.01,0
Festa!! Hyper Girls Party,Adventure,PS2,0.01,0
Collar x Malice,Action,PSV,0.01,0
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,Misc,DS,0.01,0
Vanark,Shooter,PS,0.01,0
Dragon's Dogma Online: Season 2,Action,PS4,0.01,0
Game Book DS: Sword World 2.0,Role-Playing,DS,0.01,0
WTA Tour Tennis,Sports,XB,0.01,0
Norn + Nonette: Last Era,Action,PSV,0.01,0
BlazBlue: Calamity Trigger,Fighting,PC,0.01,0
Furious Karting,Racing,XB,0.01,0
WSC REAL 09: World Snooker Championship,Sports,PS3,0.01,0
Harry Potter and the Chamber of Secrets,Action,PC,0.01,0
Pet Shop Monogatari DS 2,Simulation,DS,0.01,0
Mystery Legends: Beauty and the Beast,Puzzle,PC,0.01,0
Fuuraiki 3,Action,PSV,0.01,0
Chokkan! Asonde Relaxuma,Action,DS,0.01,0
Hot Wheels: Stunt Track Challenge / World Race,Racing,GBA,0.01,0
Minna no Conveni,Simulation,DS,0.01,0
Accel World: Kasoku no Chouten,Adventure,PSP,0.01,0
SoulCalibur Legends (JP sales),Action,Wii,0.01,0
Izumo 2,Adventure,PS2,0.01,0
Entaku no Seito: Students of Round,Role-Playing,X360,0.01,0
Bratz: Forever Diamondz,Adventure,PS2,0.01,0
Isshoni Gohan. Portable,Adventure,PSP,0.01,0
PC Engine Best Collention: Ginga Ojousama Densetsu Collection,Adventure,PSP,0.01,0
King of Fighters 2002: Unlimited Match Tougeki Ver.,Fighting,PS2,0.01,0
Monkey Madness: Island Escape,Action,DS,0.01,0
Malice,Platform,XB,0.01,0
Raven Squad: Operation Hidden Dagger,Shooter,PC,0.01,0
htoL#NiQ: The Firefly Diary,Platform,PSV,0.01,0
Tiger Woods PGA Tour 2005,Sports,PC,0.01,0
Deus Ex,Role-Playing,PC,0.01,0
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,Adventure,DS,0.01,0
Ouka Sengoku Portable,Adventure,PSP,0.01,0
Smiley World: Island Challenge,Puzzle,DS,0.01,0
Order Up!!,Action,3DS,0.01,0
Wallace & Gromit: Curse of the Were-Rabbit,Adventure,XB,0.01,0
Hanayamata: Yosakoi Live,Adventure,PSV,0.01,0
Shepherd's Crossing,Simulation,PSP,0.01,0
Dark Parables: The Exiled Prince,Puzzle,PC,0.01,0
Military History: Commander - Europe at War,Strategy,DS,0.01,0
Tactics Layer: Ritina Guard Senki,Strategy,DS,0.01,0
We Sing 80s,Misc,Wii,0.01,0
Republique,Action,PS4,0.01,0
San-X Character Channel: All-Star Daishuugou!,Action,DS,0.01,0
Rail Simulator,Simulation,PC,0.01,0
Putty Squad,Platform,PS3,0.01,0
Sega Golf Club: Miyazato San Kyoudai Naizou,Sports,PS3,0.01,0
Rozen Maiden: Gebetgarten,Fighting,PS2,0.01,0
Resistance Dual Pack,Shooter,PS3,0.01,0
Princess Arthur,Misc,PSP,0.01,0
Sakura-Sou no Pet na Kanojo,Adventure,PSP,0.01,0
Fatal Fury: Battle Archives Volume 2 (JP sales),Fighting,PS2,0.01,0
Tantei Jinguuji Saburo: Hai to Diamond,Adventure,PSP,0.01,0
BattleForge,Strategy,PC,0.01,0
Jewel Quest II,Puzzle,PC,0.01,0
Toro to Morimori,Misc,PS3,0.01,0
Sonic & All-Stars Racing Transformed,Racing,PC,0.01,0
Satisfashion,Misc,Wii,0.01,0
Metal Slug Anthology,Shooter,PS2,0.01,0
K-1 Grand Prix,Fighting,PS,0.01,0
Legoland,Action,PC,0.01,0
Rave Master: Special Attack Force!,Fighting,GBA,0.01,0
Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,Strategy,PS2,0.01,0
Casper,Adventure,GBA,0.01,0
Hyakka Yakou,Action,PSV,0.01,0
Adventure Time: The Secret of the Nameless,Adventure,X360,0.01,0
Hakuoki: Reimeiroku DS,Action,DS,0.01,0
Shin Hayarigami 2,Adventure,PSV,0.01,0
Ro-Kyu-Bu! Secret Photo Op,Adventure,PSV,0.01,0
Caladrius,Shooter,X360,0.01,0
Who Wants to be a Millionaire: 2nd Edition,Misc,DS,0.01,0
Duel Love: Koisuru Otome wa Shouri no Megami,Adventure,DS,0.01,0
Super Robot Monkey Team: Game Boy Advance Video Volume 1,Misc,GBA,0.01,0
Freekstyle,Racing,GBA,0.01,0
Groovin' Blocks,Puzzle,Wii,0.01,0
Tomoyo After: It's a Wonderful Life CS Edition,Adventure,PS2,0.01,0
Gardening Guide: How to get Green Fingers,Misc,DS,0.01,0
Aa Megami-samaa,Adventure,PS2,0.01,0
Bunmei Kaika: Aoiza Ibunroku Saien,Action,PSP,0.01,0
Tsukigime Ranko's Longest Day,Action,PS3,0.01,0
Bakumatsu Rock,Action,PSP,0.01,0
Far East of Eden II: Manji Maru,Role-Playing,DS,0.01,0
Family Jockey,Sports,Wii,0.01,0
Thunder Alley,Racing,GBA,0.01,0
Dynasty Warriors: Eiketsuden,Action,PS4,0.01,0
Spider-Man: Friend or Foe,Action,PC,0.01,0
Carmageddon: Max Damage,Action,XOne,0.01,0
Nyaruko-San: Nafushigatai Game no You na Mono,Adventure,PSV,0.01,0
New Interpretation Stranger of Sword City,Role-Playing,PSV,0.01,0
Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,Adventure,PS2,0.01,0
Victory Spike,Sports,PS,0.01,0
Sengoku Basara 2 Heroes,Action,Wii,0.01,0
Double Sequence: The Q-Virus Invasion,Puzzle,DS,0.01,0
Hi Hi Puffy AmiYumi: The Genie & the Amp,Action,DS,0.01,0
Densetsu no Yuusha no Densetsu: Legendary Saga,Role-Playing,PSP,0.01,0
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,Adventure,PS2,0.01,0
Marvel: Ultimate Alliance,Role-Playing,PC,0.01,0
Broken Sword 5: The Serpent's Curse,Adventure,XOne,0.01,0
Shitsuji ga Aruji o Erabu Toki,Adventure,PSV,0.01,0
Batman: A Telltale Game Series,Adventure,PS3,0.01,0
Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,Adventure,PSP,0.01,0
Kao the Kangaroo,Platform,GBA,0.01,0
Builder's Block,Strategy,PS,0.01,0
Seisou no Amazones,Role-Playing,3DS,0.01,0
Phantasy Star Online 2 Episode 4: Deluxe Package,Role-Playing,PSV,0.01,0
F.E.A.R. Perseus Mandate,Shooter,PC,0.01,0
Mahjong Taikai IV,Misc,PS3,0.01,0
Valentino Rossi: The Game,Racing,PC,0.01,0
FlatOut: Ultimate Carnage,Racing,PC,0.01,0
Ultraman Fighting Evolution 0,Fighting,PSP,0.01,0
Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,Simulation,DS,0.01,0
Aquaman: Battle for Atlantis,Action,GC,0.01,0
Strider (2014),Platform,PS3,0.01,0
Jinsei Game Q DS: Shouwa no Dekigoto,Misc,DS,0.01,0
The Book of Unwritten Tales 2,Adventure,WiiU,0.01,0
Doraemon Wii: Himitsu Douguou Ketteisen!,Misc,Wii,0.01,0
Goku Makaimura Kai,Platform,PSP,0.01,0
No Fate! Only the Power of Will,Adventure,X360,0.01,0
Conflict: Denied Ops,Shooter,PC,0.01,0
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,Role-Playing,PS3,0.01,0
Championship Manager 2010,Sports,PC,0.01,0
Simple DS Series Vol. 41: The Bakudan Shori-Han,Action,DS,0.01,0
Paragon,Action,PS4,0.01,0
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,Misc,PS2,0.01,0
"Hanayaka Kana, Ware ga Ichizoku",Adventure,PSP,0.01,0
Mamoru-kun wa Norowarete Shimatta!,Shooter,X360,0.01,0
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,Strategy,PSP,0.01,0
Myself; Yourself,Adventure,PS2,0.01,0
Kurogane Kaikitan,Adventure,PSV,0.01,0
Starry ? Sky: After Autumn,Misc,PSP,0.01,0
Dokuro,Action,PSV,0.01,0
Slide Adventure: Mag Kid,Action,DS,0.01,0
Smuggler's Run,Racing,GBA,0.01,0
The Humans: Meet the Ancestors!,Puzzle,DS,0.01,0
Chaos;Head Noah,Adventure,PSV,0.01,0
Battlestations: Midway,Strategy,PC,0.01,0
Farming Simulator 15 Expansion Pack,Action,PC,0.01,0
Jan Sangoku Musou,Misc,PS2,0.01,0
Assetto Corsa,Racing,XOne,0.01,0
Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,Adventure,PS2,0.01,0
Monster Bomber,Puzzle,DS,0.01,0
Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,Misc,PS2,0.01,0
Fatal Fury: Battle Archives Volume 1 (JP sales),Fighting,PS2,0.01,0
CT Special Forces 2: Back in the Trenches,Shooter,GBA,0.01,0
Kamaitachi no Yoru 2: Tokubetsu Hen,Adventure,PSP,0.01,0
The Chronicles of Riddick: Assault on Dark Athena,Shooter,PC,0.01,0
The Ultimate Battle of the Sexes,Misc,Wii,0.01,0
Root Double: Before Crime After Days,Action,X360,0.01,0
War for the Overworld,Strategy,PC,0.01,0
TimeShift,Shooter,PC,0.01,0
ef - a fairy tale of the two.,Adventure,PS2,0.01,0
The Train Giant,Strategy,PC,0.01,0
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,Adventure,PSV,0.01,0
FairlyLife: MiracleDays,Adventure,PSP,0.01,0
Surf's Up,Sports,GC,0.01,0
Jambo! Safari Animal Rescue,Simulation,DS,0.01,0
Death Connection Portable,Adventure,PSP,0.01,0
Rainbow Islands: Revolution,Action,PSP,0.01,0
Legend of Kay Anniversary,Action,WiiU,0.01,0
Rakushou! Pachi-Slot Sengen 4,Misc,PS2,0.01,0
Nitroplus Blasterz: Heroines Infinite Duel,Fighting,PS3,0.01,0
Moe Moe 2-Ji Daisenryaku 2,Strategy,PSP,0.01,0
Tsuyo Kiss 3 Portable,Action,PSP,0.01,0
Fireman Sam: Action Stations,Action,DS,0.01,0
Tetris Ultimate,Puzzle,PSV,0.01,0
Durarara!! Relay,Action,PSV,0.01,0
Moto Racer Advance,Racing,GBA,0.01,0
Duel Masters: Shadow of the Code,Misc,GBA,0.01,0
Full Auto 2: Battlelines,Racing,PSP,0.01,0
Army Men: Air Combat - The Elite Missions,Shooter,GC,0.01,0
Rally Championship,Racing,GC,0.01,0
Happy Dance Collection,Misc,Wii,0.01,0
Space Hulk,Strategy,PSV,0.01,0
Fuun Shinsengumi Bakumatsuden Portable,Action,PSP,0.01,0
Musou Tourou,Strategy,PSP,0.01,0
Really? Really! DS,Adventure,DS,0.01,0
Gakuen Hetalia,Adventure,DS,0.01,0
Daiya no Kuni no Alice: Wonderful Mirror World,Adventure,PSP,0.01,0
Touch Detective 3: Does Funghi Dream of Bananas?,Adventure,3DS,0.01,0
Dungeon Explorer: Warriors of Ancient Arts,Role-Playing,PSP,0.01,0
Period Cube: Torikago no Amadeus,Action,PSV,0.01,0
Tringo,Puzzle,GBA,0.01,0
Jam Sessions: Sing and Play Guitar (jp sales),Misc,DS,0.01,0
Binary Star,Adventure,PSV,0.01,0
MXGP 2,Racing,PC,0.01,0
Professional Farmer 2016,Action,PSV,0.01,0
RalliSport Challenge(JP sales),Racing,XB,0.01,0
Dragon Quest X: All in One Package,Role-Playing,WiiU,0.01,0
Wedding Planner: Dream Weddings Guaranteed,Simulation,DS,0.01,0
Element Hunter,Role-Playing,DS,0.01,0
Ultraman Fighting Evolution 3,Fighting,PS2,0.01,0
Rondo of Swords (jp sales),Role-Playing,DS,0.01,0
The Eye of Judgment: Legends,Strategy,PSP,0.01,0
Chaos;Child,Adventure,PS4,0.01,0
Greg Hastings' Tournament Paintball Max'd,Shooter,PS2,0.01,0
Whac-A-Mole,Puzzle,GBA,0.01,0
Nakayoshi All-Stars: Mezase Gakuen Idol,Misc,DS,0.01,0
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,Adventure,PSP,0.01,0
Fullmetal Alchemist: Prince of the Dawn,Adventure,Wii,0.01,0
Command & Conquer Renegade,Shooter,PC,0.01,0
Grooverider: Slot Car Thunder,Racing,GC,0.01,0
H2O+: Footprints in the Sand,Adventure,PS2,0.01,0
Fashionable Puppy: Oshare na Koinu DS,Simulation,DS,0.01,0
Sekirei: Mirai Kara no Okurimono,Adventure,PS2,0.01,0
Cities: Skylines Snowfall,Simulation,PC,0.01,0
Ultimate Board Game Collection,Misc,PS2,0.01,0
Dinotopia: The Sunstone Odyssey,Action,XB,0.01,0
Idol Janshi Suchie-Pai IV,Misc,PS2,0.01,0
Dungeons & Dragons: Neverwinter Nights - Complete,Misc,PC,0.01,0
Natsuzora no Monologue,Adventure,PSP,0.01,0
Kenka Banchou Portable,Action,PSP,0.01,0
World Snooker Challenge 2005,Sports,PSP,0.01,0
Juiced 2: Hot Import Nights,Racing,PC,0.01,0
G1 Jockey 4 2008,Sports,PS3,0.01,0
Monster Jam,Racing,PC,0.01,0
Icewind Dale II,Role-Playing,PC,0.01,0
The Amazing Spider-Man (DS & Mobile Versions),Action,PSP,0.01,0
Mario vs. Donkey Kong: Tipping Stars,Puzzle,WiiU,0.01,0
Ishin Renka: Ryouma Gaiden,Adventure,PSP,0.01,0
NHL 2K7,Sports,XB,0.01,0
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,Adventure,PSP,0.01,0
Act of Aggression,Strategy,PC,0.01,0
Powerdrome,Racing,XB,0.01,0
Fallout Anthology,Action,PC,0.01,0
Tropico 3: Gold Edition,Strategy,PC,0.01,0
Survivor,Adventure,Wii,0.01,0
Dance with Devils,Action,PSV,0.01,0
Wand of Fortune,Adventure,PS2,0.01,0
Arabians Lost: The Engagement on Desert,Adventure,PSP,0.01,0
Gobliiins 4,Adventure,PC,0.01,0
S.Y.K: Shinsetsu Saiyuuki Portable,Adventure,PSP,0.01,0
"Crouching Tiger, Hidden Dragon",Action,XB,0.01,0
Meru Purana,Strategy,PS,0.01,0
Cross Edge Dash,Role-Playing,X360,0.01,0
Colin McRae Rally 04,Racing,PC,0.01,0
Super Bubble Pop,Puzzle,XB,0.01,0
Fullmetal Alchemist: Trading Card Game,Misc,DS,0.01,0
Luxor: Pharaoh's Challenge,Puzzle,DS,0.01,0
Grand Prix Legends,Racing,PC,0.01,0
Fate/kaleid liner Prisma Illya,Action,3DS,0.01,0
Hoshigami: Ruining Blue Earth Remix,Role-Playing,DS,0.01,0
Akatsuki no Amaneka to Aoi Kyojin,Strategy,PSP,0.01,0
Pilot Academy,Simulation,PSP,0.01,0
Poker for Dummies,Misc,PC,0.01,0
John Daly's ProStroke Golf,Sports,X360,0.01,0
TrackMania Turbo,Action,PC,0.01,0
Darkened Skye,Adventure,GC,0.01,0
Sakura-Sou no Pet na Kanojo,Adventure,PSV,0.01,0
WSC REAL 09: World Snooker Championship,Sports,X360,0.01,0
World Snooker Championship 2007,Sports,X360,0.01,0
Handball 16,Sports,X360,0.01,0
Wand of Fortune: Mirai e no Prologue,Adventure,PS2,0.01,0
Alone in the Dark,Adventure,PC,0.01,0
Nova Usagi no Game de Ryuugaku!? DS,Misc,DS,0.01,0
LMA Manager 2007,Sports,X360,0.01,0
San-X: Chara Sagashi Land,Action,DS,0.01,0
Heart no Kuni no Alice,Adventure,PSP,0.01,0
Petz: Hamsterz Life 2,Misc,GBA,0.01,0
The Technomancer,Role-Playing,PC,0.01,0
Pro Evolution Soccer 2010,Sports,PC,0.01,0
Memories Off,Adventure,PSP,0.01,0
Tenchu San Portable,Action,PSP,0.01,0
Ratchet & Clank: Full Frontal Assault,Adventure,PSV,0.01,0
Vitamin X,Adventure,PS2,0.01,0
The Wild West,Action,DS,0.01,0
The Amazing Spider-Man 2 (2014),Action,PC,0.01,0
Saint Seiya Omega: Ultimate Cosmo,Fighting,PSP,0.01,0
Sega Rally Revo,Racing,PC,0.01,0
"Element Girl: Love, Fashion and Friends",Adventure,DS,0.01,0
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",Fighting,PS3,0.01,0
Teenage Mutant Ninja Turtles (3DS),Action,3DS,0.01,0
Time Leap,Adventure,X360,0.01,0
The Godfather (JP sales),Action,X360,0.01,0
thinkSMART: Chess for Kids,Misc,DS,0.01,0
World Heroes Anthology,Fighting,PS2,0.01,0
Chaos;Child,Adventure,PS3,0.01,0
th!nk Logic Trainer,Puzzle,Wii,0.01,0
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",Sports,DS,0.01,0
Routes PE,Adventure,PS2,0.01,0
Winning Eleven: Pro Evolution Soccer 2007,Sports,PC,0.01,0
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,Adventure,DS,0.01,0
Railfan,Simulation,PS3,0.01,0
SoniPro,Adventure,3DS,0.01,0
Real Crimes: The Unicorn Killer,Puzzle,DS,0.01,0
Akatsuki no Goei Trinity,Adventure,PSP,0.01,0
ESPN NBA 2Night 2002,Sports,XB,0.01,0
Aladdin Magic Racer,Racing,Wii,0.01,0
Goat Simulator,Simulation,XOne,0.01,0
Golden Time: Vivid Memories,Adventure,PSV,0.01,0
Kamigami no Asobi InFinite,Adventure,PSV,0.01,0
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Adventure,PSP,0.01,0
Clive Barker's Jericho,Shooter,PC,0.01,0
Tenjin Ranman: Happy GO Lucky!!,Adventure,PSP,0.01,0
Getsuei Gakuen: kou,Adventure,PSV,0.01,0
Worms 2,Strategy,PC,0.01,0
The Cages: Pro Style Batting Practice,Sports,Wii,0.01,0
Brothers Conflict: Precious Baby,Action,PSV,0.01,0
Shin Sangoku Musou 4 Special,Action,X360,0.01,0
Bullet Soul: Tama Tamashii,Shooter,X360,0.01,0
G1 Jockey 4 2007,Sports,PS2,0.01,0
Colin McRae Rally 2005 plus,Racing,PSP,0.01,0
Heart no Kuni no Alice: Wonderful Twin World,Adventure,PSP,0.01,0
Madagascar: Escape 2 Africa,Action,PC,0.01,0
Wade Hixton's Counter Punch,Sports,GBA,0.01,0
Junjou Romanchika: Koi no Doki Doki Daisakusen,Adventure,PS2,0.01,0
Legacy of Kain: Defiance,Action,PC,0.01,0
Assassin's Creed Chronicles,Action,XOne,0.01,0
King's Bounty: Armored Princess,Role-Playing,PC,0.01,0
Hyperdimension Neptunia mk2,Action,PS3,0.01,0
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,Adventure,PS3,0.01,0
Rugby League Live 3,Action,XOne,0.01,0
Winx Club: Saving Alfea,Action,3DS,0.01,0
Heart no Kuni no Alice,Adventure,PS2,0.01,0
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,Fighting,PS2,0.01,0
Art Academy: Home Studio,Misc,WiiU,0.01,0
Juggler DS,Misc,DS,0.01,0
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Action,Wii,0.01,0
Rugby World Cup 2015,Sports,PC,0.01,0
"Horse Life 4: My Horse, My Friend, My Champion",Action,3DS,0.01,0
